Sentiment,SentimentText
1,Hard Rock Coffee is cool for a drink and music. I enjoyed discovering old fashioned bass from Beatles and was full after a meal.
1,"If you are a music fan then you must visit Hard Rock Cafe this is a must do,we went there three times for brunch and it was excellent value"
1,"This was my birthday treat , making memories It was a fab night with fab food with fab service what else can you ask for x"
1,"Waiter was so much fun - food was good also! Restaurant was packed, but we sat at the bar and had lunch. Great time!"
1,Time Square & Hard Rock it is the best combinations that you must have in New York City ... is the most and amazing place to stay every time !!! 👍👍👍👍👍👍🍾🍾🍾🍾🍾
1,Always enjoy Hard Rock Cafe and this one was as good as any. Music not overly loud ~ which was good. Food as expected with portion size good. Service great. Drinks slightly overpriced.
1,"Where ever we are in the world it has to be the Hard Rock,we love this place,the atmosphere,the music,the food,the shop."
1,"...great food. We all enjoyed the California Cobb Salad for lunch before a Saturday matinee. Friendly service, attentive without being overbearing. The salad was out of this world with flavor and freshness. Nice ambience and great music."
1,"Went for breakfast on my 60th birthday. What a way to start the day, all you can eat buffet, mimosas, coffee, pancakes, waffles, didn't need to eat again till night time !"
1,This was probably the best meal we had during our stay. The Service from Luis was supberb. I have to day it was the most expensive meal we had whilst in New York but I guess you get what u pay for.
1,"Loved the size of this cafe, good location, great food, space to move around the memorabilia. Will definitley be visiting again!"
1,"It's cool to get to see rock icons' stuff all over the place and to enjoy a beer in the bar. Great service and comfy place. thanks, HRC."
1,"Worth the wait, the meals are huge and the drinks too. WE skipped starters and went straight for mains and desserts. Worth every minute waiting (20mins) The service is extremely busy and still very good service. Can be noisy at times ask for quieter table."
1,"Came with my partner for steaks. Steak was absolutely beautiful, fell apart as you cut it, perfection. Service great, drinks very nice, food to die for. Got our daughter a T-shirt on the way out and the man in the gift shop was very kind."
1,Well this place rocks and roll great fun food pool beer wine and more the rms r all big clean great view too
1,Such a great experience and abeyance with good background music. The food was lovely and the staff were great and got some gift vouchers for the shop.
1,Best burger I ever had.... Prices are too cheap. I think I will be returning. Drink prices are also average.
1,"Hard rock cafe is all over the world but this is the original and best one i have been to, great service ,great food and enjoyed listening to all the tunes ."
1,"I love any hard rock cafe, this one was just as good and just looking at the building was amazing. From the outside it looks like a theatre which is amazing."
1,"What a fun delightful place, amazing decor friendly staff and lovely food, we nipped in a few times while in Times Square, food portions plenty and tasty atmosphere was fantastic"
1,"Great location and good food NY City food is pricey, so this is too great memberlia around restaurant"
1,My boyfriend and I came here a few times because the food was so good and the atmosphere was electric! All the staff are very friendly and attentive to your every need. Would definately recommend!
1,"Really enjoyed this restaurant, had the impossible burger was delicious. Loved the service and the cocktails and of course the music. Give it a go, book online before hand as it can be busy :-)"
1,"Fairly early dinner, so before main rush, and seated straightaway. Staff very friendly and helpful. Loved the atmosphere and the food - the fries were delicious. Opted for non-alcoholic cocktails which were superb."
1,We have been twice at the HRC. Food was as tasty as always. Outstanding service delivered by Rafael. Thanks a lot. You are a great ambassador for the HRC New York.
1,"Located in a very convenient place in NYC, the food was very good and the wait staff were friendly and helpful. Awesome nachos!!"
1,We visit lots of HRC and have membership so we had a reward of entree for free. We both had the Fajitas which are delicious but a lot of food.
1,Food here was great matched by the service. The bbq pork burger was great as were the.nachos. loved the experience.
1,"We arrived, got what we intended, paid and left, quick easy pleasant and not too expensive. When there's so much to see there's no time for eating haha"
